"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1497",2020-11-11,"001067","JW중외제약2우B","-",58900,"-","-","-","-",350,0.59,1497,NA
"1498",2020-11-11,"001070","대한방직","-",35250,"-","-","23,893","1.48",0,0,1498,NA
"1499",2020-11-11,"001080","만호제강","-",15650,"350","44.71","55,516","0.28",200,1.28,1499,NA
"1500",2020-11-11,"001120","LG상사","-",18350,"739","24.83","30,224","0.61",300,1.63,1500,NA
"1501",2020-11-11,"001130","대한제분","-",157000,"10,196","15.4","449,614","0.35",2000,1.27,1501,NA
"1502",2020-11-11,"001140","국보","-",2090,"-","-","1,333","1.57",0,0,1502,NA
"1503",2020-11-11,"001200","유진투자증권","-",3910,"427","9.16","8,151","0.48",70,1.79,1503,NA
"1504",2020-11-11,"001210","금호전기","-",4000,"-","-","3,098","1.29",0,0,1504,NA
"1505",2020-11-11,"001230","동국제강","-",6790,"-","-","19,382","0.35",0,0,1505,NA
"1506",2020-11-11,"001250","GS글로벌","-",1830,"-","-","4,351","0.42",0,0,1506,NA
"1507",2020-11-11,"001260","남광토건","-",10150,"394","25.76","5,379","1.89",0,0,1507,NA
"1508",2020-11-11,"001270","부국증권","-",22200,"3,070","7.23","36,295","0.61",1200,5.41,1508,NA
"1509",2020-11-11,"001275","부국증권우","-",20500,"-","-","-","-",1250,6.1,1509,NA
"1510",2020-11-11,"001290","상상인증권","-",1075,"-","-","1,587","0.68",0,0,1510,NA
"1511",2020-11-11,"001340","백광산업","-",3280,"373","8.79","3,726","0.88",75,2.29,1511,NA
"1512",2020-11-11,"001360","삼성제약","-",3630,"118","30.76","2,421","1.5",0,0,1512,NA
"1513",2020-11-11,"001380","SG충방","-",2270,"17","133.53","2,893","0.78",0,0,1513,NA
"1514",2020-11-11,"001390","KG케미칼","-",19750,"7,691","2.57","26,210","0.75",350,1.77,1514,NA
"1515",2020-11-11,"001420","태원물산","-",4095,"73","56.1","4,237","0.97",85,2.08,1515,NA
"1516",2020-11-11,"001430","세아베스틸","-",10300,"483","21.33","51,512","0.2",300,2.91,1516,NA
"1517",2020-11-11,"001440","대한전선","-",880,"-","-","345","2.55",0,0,1517,NA
"1518",2020-11-11,"001450","현대해상","-",25350,"3,161","8.02","50,452","0.5",880,3.47,1518,NA
"1519",2020-11-11,"001460","BYC","-",267500,"33,265","8.04","517,079","0.52",1100,0.41,1519,NA
"1520",2020-11-11,"001465","BYC우","-",131500,"-","-","-","-",1150,0.87,1520,NA
"1521",2020-11-11,"001470","삼부토건","-",4330,"61","70.98","1,531","2.83",0,0,1521,NA
"1522",2020-11-11,"001500","현대차증권","-",12200,"2,315","5.27","25,525","0.48",600,4.92,1522,NA
"1523",2020-11-11,"001510","SK증권","-",742,"67","11.07","1,197","0.62",10,1.35,1523,NA
"1524",2020-11-11,"001515","SK증권우","-",5830,"-","-","-","-",15,0.26,1524,NA
"1525",2020-11-11,"001520","동양","-",1205,"-","-","3,428","0.35",40,3.32,1525,NA
"1526",2020-11-11,"001525","동양우","-",8070,"-","-","-","-",90,1.12,1526,NA
"1527",2020-11-11,"001527","동양2우B","-",13800,"-","-","-","-",150,1.09,1527,NA
"1528",2020-11-11,"001529","동양3우B","-",31900,"-","-","-","-",150,0.47,1528,NA
"1529",2020-11-11,"001530","DI동일","-",90200,"6,888","13.1","199,541","0.45",1500,1.66,1529,NA
"1530",2020-11-11,"001550","조비","-",18300,"-","-","9,237","1.98",0,0,1530,NA
"1531",2020-11-11,"001560","제일연마","-",7020,"853","8.23","8,396","0.84",220,3.13,1531,NA
"1532",2020-11-11,"001570","금양","-",5190,"-","-","1,535","3.38",0,0,1532,NA
"1533",2020-11-11,"001620","케이비아이동국실업","-",614,"-","-","2,665","0.23",0,0,1533,NA
"1534",2020-11-11,"001630","종근당홀딩스","-",100500,"8,988","11.18","93,600","1.07",1300,1.29,1534,NA
"1535",2020-11-11,"001680","대상","-",25250,"2,976","8.48","27,896","0.91",600,2.38,1535,NA
"1536",2020-11-11,"001685","대상우","-",17650,"-","-","-","-",610,3.46,1536,NA
"1537",2020-11-11,"001720","신영증권","-",49450,"2,324","21.28","69,280","0.71",2500,5.06,1537,NA
"1538",2020-11-11,"001725","신영증권우","-",49650,"-","-","-","-",2550,5.14,1538,NA
"1539",2020-11-11,"001740","SK네트웍스","-",4865,"-","-","8,713","0.56",120,2.47,1539,NA
"1540",2020-11-11,"001745","SK네트웍스우","-",117000,"-","-","-","-",145,0.12,1540,NA
"1541",2020-11-11,"001750","한양증권","-",9450,"1,726","5.48","22,236","0.42",350,3.7,1541,NA
"1542",2020-11-11,"001755","한양증권우","-",24000,"-","-","-","-",400,1.67,1542,NA
"1543",2020-11-11,"001770","신화실업","-",20400,"793","25.73","28,118","0.73",100,0.49,1543,NA
"1544",2020-11-11,"001780","알루코","-",5110,"-","-","2,755","1.85",0,0,1544,NA
"1545",2020-11-11,"001790","대한제당","-",19100,"1,717","11.12","48,261","0.4",675,3.53,1545,NA
"1546",2020-11-11,"001795","대한제당우","-",14050,"-","-","-","-",700,4.98,1546,NA
"1547",2020-11-11,"001800","오리온홀딩스","-",13500,"804","16.79","30,747","0.44",650,4.81,1547,NA
"1548",2020-11-11,"001820","삼화콘덴서","-",53900,"2,889","18.66","14,698","3.67",250,0.46,1548,NA
"1549",2020-11-11,"001880","대림건설","-",24600,"6,265","3.93","30,161","0.82",400,1.63,1549,NA
"1550",2020-11-11,"001940","KISCO홀딩스","-",12700,"2,909","4.37","44,246","0.29",280,2.2,1550,NA
"1551",2020-11-11,"002020","코오롱","-",20800,"-","-","43,841","0.47",500,2.4,1551,NA
"1552",2020-11-11,"002025","코오롱우","-",15600,"-","-","-","-",550,3.53,1552,NA
"1553",2020-11-11,"002030","아세아","-",85400,"25,353","3.37","354,657","0.24",1750,2.05,1553,NA
"1554",2020-11-11,"002070","비비안","-",3455,"-","-","6,310","0.55",0,0,1554,NA
"1555",2020-11-11,"002100","경농","-",12300,"254","48.43","8,484","1.45",220,1.79,1555,NA
"1556",2020-11-11,"002140","고려산업","-",3875,"182","21.29","3,842","1.01",30,0.77,1556,NA
"1557",2020-11-11,"002150","도화엔지니어링","-",7700,"519","14.84","7,490","1.03",250,3.25,1557,NA
"1558",2020-11-11,"002170","삼양통상","-",65100,"15,112","4.31","109,582","0.59",1000,1.54,1558,NA
"1559",2020-11-11,"002200","한국수출포장","-",20300,"4,505","4.51","61,942","0.33",600,2.96,1559,NA
"1560",2020-11-11,"002210","동성제약","-",11350,"-","-","2,689","4.22",0,0,1560,NA
"1561",2020-11-11,"002220","한일철강","-",1690,"-","-","6,586","0.26",0,0,1561,NA
"1562",2020-11-11,"002240","고려제강","-",14650,"499","29.36","68,831","0.21",350,2.39,1562,NA
"1563",2020-11-11,"002270","롯데푸드","-",317000,"41,242","7.69","625,100","0.51",12000,3.79,1563,NA
"1564",2020-11-11,"002310","아세아제지","-",33450,"6,860","4.88","65,302","0.51",600,1.79,1564,NA
"1565",2020-11-11,"002320","한진","-",51500,"-","-","72,343","0.71",500,0.97,1565,NA
"1566",2020-11-11,"002350","넥센타이어","-",5730,"1,153","4.97","14,921","0.38",105,1.83,1566,NA
"1567",2020-11-11,"002355","넥센타이어1우B","-",2430,"-","-","-","-",110,4.53,1567,NA
"1568",2020-11-11,"002360","SH에너지화학","-",830,"-","-","876","0.95",0,0,1568,NA
"1569",2020-11-11,"002380","KCC","-",171500,"-","-","421,723","0.41",5500,3.21,1569,NA
"1570",2020-11-11,"002390","한독","-",30300,"2,544","11.91","24,757","1.22",275,0.91,1570,NA
"1571",2020-11-11,"002410","범양건영","-",5670,"794","7.14","2,819","2.01",0,0,1571,NA
"1572",2020-11-11,"002420","세기상사","-",61600,"-","-","55,045","1.12",0,0,1572,NA
"1573",2020-11-11,"002450","삼익악기","-",1410,"163","8.65","2,478","0.57",50,3.55,1573,NA
"1574",2020-11-11,"002460","화성산업","-",12950,"634","20.43","29,797","0.43",500,3.86,1574,NA
"1575",2020-11-11,"002600","조흥","-",158000,"13,076","12.08","215,770","0.73",6000,3.8,1575,NA
"1576",2020-11-11,"002620","제일파마홀딩스","-",27000,"-","-","24,634","1.1",70,0.26,1576,NA
"1577",2020-11-11,"002630","오리엔트바이오","-",1510,"-","-","510","2.96",0,0,1577,NA
"1578",2020-11-11,"002690","동일제강","-",2425,"74","32.77","8,703","0.28",10,0.41,1578,NA
"1579",2020-11-11,"002700","신일전자","-",1915,"61","31.39","978","1.96",20,1.04,1579,NA
"1580",2020-11-11,"002710","TCC스틸","-",3780,"230","16.43","5,067","0.75",30,0.79,1580,NA
"1581",2020-11-11,"002720","국제약품","-",9270,"-","-","3,311","2.8",0,0,1581,NA
"1582",2020-11-11,"002760","보락","-",2485,"11","225.91","734","3.39",5,0.2,1582,NA
"1583",2020-11-11,"002780","진흥기업","-",2400,"140","17.14","664","3.61",0,0,1583,NA
"1584",2020-11-11,"002785","진흥기업우B","-",10900,"-","-","-","-",0,0,1584,NA
"1585",2020-11-11,"002787","진흥기업2우B","-",13450,"-","-","-","-",0,0,1585,NA
"1586",2020-11-11,"002790","아모레G","-",49550,"1,444","34.31","35,078","1.41",300,0.61,1586,NA
"1587",2020-11-11,"002795","아모레G우","-",19300,"-","-","-","-",305,1.58,1587,NA
"1588",2020-11-11,"00279K","아모레G3우(전환)","-",33200,"-","-","-","-",834,2.51,1588,NA
"1589",2020-11-11,"002810","삼영무역","-",14050,"1,987","7.07","19,563","0.72",350,2.49,1589,NA
"1590",2020-11-11,"002820","선창산업","-",4490,"-","-","17,354","0.26",0,0,1590,NA
"1591",2020-11-11,"002840","미원상사","-",102000,"6,163","16.55","44,134","2.31",654,0.64,1591,NA
"1592",2020-11-11,"002870","신풍제지","-",2485,"709","3.5","1,981","1.25",60,2.41,1592,NA
"1593",2020-11-11,"002880","대유에이텍","-",827,"94","8.8","1,013","0.82",0,0,1593,NA
"1594",2020-11-11,"002900","동양물산","-",1830,"61","30","882","2.07",0,0,1594,NA
"1595",2020-11-11,"002920","유성기업","-",2930,"678","4.32","10,636","0.28",200,6.83,1595,NA
"1596",2020-11-11,"002960","한국쉘석유","-",247000,"16,174","15.27","75,323","3.28",16000,6.48,1596,NA
"1597",2020-11-11,"002990","금호산업","-",7490,"332","22.56","10,364","0.72",500,6.68,1597,NA
"1598",2020-11-11,"002995","금호산업우","-",31300,"-","-","-","-",550,1.76,1598,NA
"1599",2020-11-11,"003000","부광약품","-",23650,"-","-","4,912","4.81",200,0.85,1599,NA
"1600",2020-11-11,"003010","혜인","-",5400,"412","13.11","8,192","0.66",60,1.11,1600,NA
"1601",2020-11-11,"003030","세아제강지주","-",47450,"-","-","232,984","0.2",1500,3.16,1601,NA
"1602",2020-11-11,"003060","에이프로젠제약","-",1275,"-","-","968","1.32",0,0,1602,NA
"1603",2020-11-11,"003070","코오롱글로벌","-",18650,"1,922","9.7","18,259","1.02",350,1.88,1603,NA
"1604",2020-11-11,"003075","코오롱글로벌우","-",29900,"-","-","-","-",400,1.34,1604,NA
"1605",2020-11-11,"003080","성보화학","-",4155,"-","-","7,324","0.57",135,3.25,1605,NA
"1606",2020-11-11,"003090","대웅","-",21850,"1,446","15.11","10,795","2.02",100,0.46,1606,NA
"1607",2020-11-11,"003120","일성신약","-",79000,"4,859","16.26","129,883","0.61",750,0.95,1607,NA
"1608",2020-11-11,"003160","디아이","-",3975,"23","172.83","4,256","0.93",50,1.26,1608,NA
"1609",2020-11-11,"003200","일신방직","-",74200,"3,084","24.06","293,218","0.25",1500,2.02,1609,NA
"1610",2020-11-11,"003220","대원제약","-",18750,"1,369","13.7","10,124","1.85",260,1.39,1610,NA
"1611",2020-11-11,"003230","삼양식품","-",1e+05,"7,906","12.65","37,661","2.66",800,0.8,1611,NA
"1612",2020-11-11,"003240","태광산업","-",810000,"161,659","5.01","2,855,185","0.28",1550,0.19,1612,NA
"1613",2020-11-11,"003280","흥아해운","관리종목",258,"-","-","276","0.93",0,0,1613,NA
"1614",2020-11-11,"003300","한일홀딩스","-",48700,"2,304","21.14","166,986","0.29",2300,4.72,1614,NA
"1615",2020-11-11,"003350","한국화장품제조","-",40000,"-","-","10,597","3.77",100,0.25,1615,NA
"1616",2020-11-11,"003410","쌍용양회","-",5550,"259","21.43","3,566","1.56",420,7.57,1616,NA
"1617",2020-11-11,"003415","쌍용양회우","-",25350,"-","-","-","-",430,1.7,1617,NA
"1618",2020-11-11,"003460","유화증권","-",2395,"99","24.19","6,180","0.39",120,5.01,1618,NA
"1619",2020-11-11,"003465","유화증권우","-",2500,"-","-","-","-",130,5.2,1619,NA
"1620",2020-11-11,"003470","유안타증권","-",3020,"394","7.66","5,947","0.51",0,0,1620,NA
"1621",2020-11-11,"003475","유안타증권우","-",2400,"-","-","-","-",0,0,1621,NA
"1622",2020-11-11,"003480","한진중공업홀딩스","-",4485,"1,160","3.87","11,298","0.4",0,0,1622,NA
"1623",2020-11-11,"003490","대한항공","-",25700,"-","-","23,149","1.11",0,0,1623,NA
"1624",2020-11-11,"003495","대한항공우","-",26300,"-","-","-","-",0,0,1624,NA
"1625",2020-11-11,"003520","영진약품","-",7800,"28","278.57","633","12.32",0,0,1625,NA
"1626",2020-11-11,"003530","한화투자증권","-",1960,"511","3.84","5,265","0.37",0,0,1626,NA
"1627",2020-11-11,"003535","한화투자증권우","-",4220,"-","-","-","-",0,0,1627,NA
"1628",2020-11-11,"003540","대신증권","-",13950,"1,310","10.65","22,870","0.61",1000,7.17,1628,NA
"1629",2020-11-11,"003545","대신증권우","-",10300,"-","-","-","-",1050,10.19,1629,NA
"1630",2020-11-11,"003547","대신증권2우B","-",10050,"-","-","-","-",1050,10.45,1630,NA
"1631",2020-11-11,"003550","LG","-",76900,"6,143","12.52","107,050","0.72",2200,2.86,1631,NA
"1632",2020-11-11,"003555","LG우","-",54800,"-","-","-","-",2250,4.11,1632,NA
"1633",2020-11-11,"003560","IHQ","-",1620,"-","-","933","1.74",0,0,1633,NA
"1634",2020-11-11,"003570","S&T중공업","-",5400,"622","8.68","18,558","0.29",300,5.56,1634,NA
"1635",2020-11-11,"003580","넥스트사이언스","-",5380,"-","-","2,692","2",0,0,1635,NA
"1636",2020-11-11,"003610","방림","-",1925,"144","13.37","4,475","0.43",40,2.08,1636,NA
"1637",2020-11-11,"003620","쌍용차","관리종목",4040,"-","-","2,690","1.5",0,0,1637,NA
"1638",2020-11-11,"003650","미창석유","-",63400,"11,366","5.58","148,274","0.43",2000,3.15,1638,NA
"1639",2020-11-11,"003670","포스코케미칼","-",79900,"1,672","47.79","16,356","4.89",400,0.5,1639,NA
"1640",2020-11-11,"003680","한성기업","-",8850,"-","-","8,081","1.1",0,0,1640,NA
"1641",2020-11-11,"003690","코리안리","-",7800,"1,550","5.03","20,404","0.38",500,6.41,1641,NA
"1642",2020-11-11,"003720","삼영화학","-",2145,"-","-","1,285","1.67",0,0,1642,NA
"1643",2020-11-11,"003780","진양산업","-",4395,"525","8.37","3,159","1.39",200,4.55,1643,NA
"1644",2020-11-11,"003830","대한화섬","-",87900,"20,048","4.38","401,661","0.22",410,0.47,1644,NA
"1645",2020-11-11,"003850","보령제약","-",15950,"766","20.82","6,402","2.49",100,0.63,1645,NA
"1646",2020-11-11,"003920","남양유업","-",274000,"34,527","7.94","1,028,846","0.27",1000,0.36,1646,NA
"1647",2020-11-11,"003925","남양유업우","-",143000,"-","-","-","-",1050,0.73,1647,NA
"1648",2020-11-11,"003960","사조대림","-",14250,"12,182","1.17","34,643","0.41",150,1.05,1648,NA
"1649",2020-11-11,"004000","롯데정밀화학","-",53400,"6,611","8.08","57,873","0.92",1700,3.18,1649,NA
"1650",2020-11-11,"004020","현대제철","-",32600,"130","250.77","126,631","0.26",750,2.3,1650,NA
"1651",2020-11-11,"004060","SG세계물산","-",619,"48","12.9","1,012","0.61",0,0,1651,NA
"1652",2020-11-11,"004080","신흥","-",12400,"214","57.94","9,162","1.35",200,1.61,1652,NA
"1653",2020-11-11,"004090","한국석유","-",93900,"-","-","212,214","0.44",1500,1.6,1653,NA
"1654",2020-11-11,"004100","태양금속","-",1060,"-","-","1,773","0.6",5,0.47,1654,NA
"1655",2020-11-11,"004105","태양금속우","-",4080,"-","-","-","-",10,0.25,1655,NA
"1656",2020-11-11,"004140","동방","-",2065,"-","-","2,695","0.77",0,0,1656,NA
"1657",2020-11-11,"004150","한솔홀딩스","-",3445,"602","5.72","9,195","0.37",0,0,1657,NA
"1658",2020-11-11,"004170","신세계","-",231500,"52,658","4.4","398,826","0.58",2000,0.86,1658,NA
"1659",2020-11-11,"004250","NPC","-",3125,"343","9.11","6,745","0.46",100,3.2,1659,NA
"1660",2020-11-11,"004255","NPC우","-",2250,"-","-","-","-",105,4.67,1660,NA
"1661",2020-11-11,"004270","남성","-",4085,"-","-","2,379","1.72",25,0.61,1661,NA
"1662",2020-11-11,"004310","현대약품","-",6430,"42","153.1","2,737","2.35",45,0.7,1662,NA
"1663",2020-11-11,"004360","세방","-",9710,"240","40.46","35,497","0.27",175,1.8,1663,NA
"1664",2020-11-11,"004365","세방우","-",6160,"-","-","-","-",180,2.92,1664,NA
"1665",2020-11-11,"004370","농심","-",295500,"12,277","24.07","316,955","0.93",4000,1.35,1665,NA
"1666",2020-11-11,"004380","삼익THK","-",10850,"158","68.67","8,969","1.21",150,1.38,1666,NA
"1667",2020-11-11,"004410","서울식품","-",156,"-","-","73","2.14",0,0,1667,NA
"1668",2020-11-11,"004415","서울식품우","-",5260,"-","-","-","-",0,0,1668,NA
"1669",2020-11-11,"004430","송원산업","-",14550,"1,448","10.05","17,983","0.81",150,1.03,1669,NA
"1670",2020-11-11,"004440","삼일씨엔에스","-",10850,"211","51.42","21,895","0.5",38,0.35,1670,NA
"1671",2020-11-11,"004450","삼화왕관","-",39350,"4,547","8.65","67,349","0.58",1350,3.43,1671,NA
"1672",2020-11-11,"004490","세방전지","-",30400,"5,701","5.33","75,298","0.4",500,1.64,1672,NA
"1673",2020-11-11,"004540","깨끗한나라","-",4520,"-","-","4,260","1.06",0,0,1673,NA
"1674",2020-11-11,"004545","깨끗한나라우","-",23100,"-","-","-","-",0,0,1674,NA
"1675",2020-11-11,"004560","현대비앤지스틸","-",8120,"1,433","5.67","26,531","0.31",100,1.23,1675,NA
"1676",2020-11-11,"004565","현대비앤지스틸우","-",69800,"-","-","-","-",150,0.21,1676,NA
"1677",2020-11-11,"004690","삼천리","-",80300,"10,614","7.57","316,716","0.25",3000,3.74,1677,NA
"1678",2020-11-11,"004700","조광피혁","-",50600,"4,076","12.41","41,361","1.22",0,0,1678,NA
"1679",2020-11-11,"004710","한솔테크닉스","-",8960,"245","36.57","8,145","1.1",0,0,1679,NA
"1680",2020-11-11,"004720","우리들제약","-",12500,"26","480.77","4,801","2.6",0,0,1680,NA
"1681",2020-11-11,"004770","써니전자","-",4445,"20","222.25","1,598","2.78",0,0,1681,NA
"1682",2020-11-11,"004800","효성","-",79800,"5,100","15.65","115,817","0.69",5000,6.27,1682,NA
"1683",2020-11-11,"004830","덕성","-",9620,"10","962","3,690","2.61",20,0.21,1683,NA
"1684",2020-11-11,"004835","덕성우","-",17800,"-","-","-","-",25,0.14,1684,NA
"1685",2020-11-11,"004840","DRB동일","-",6650,"461","14.43","17,771","0.37",100,1.5,1685,NA
"1686",2020-11-11,"004870","티웨이홀딩스","-",1170,"-","-","2,103","0.56",0,0,1686,NA
"1687",2020-11-11,"004890","동일산업","-",68500,"1,726","39.69","145,886","0.47",750,1.09,1687,NA
"1688",2020-11-11,"004910","조광페인트","-",5110,"-","-","13,495","0.38",200,3.91,1688,NA
"1689",2020-11-11,"004920","씨아이테크","-",981,"-","-","1,692","0.58",0,0,1689,NA
"1690",2020-11-11,"004960","한신공영","-",14550,"6,212","2.34","43,693","0.33",350,2.41,1690,NA
"1691",2020-11-11,"004970","신라교역","-",9350,"645","14.5","32,378","0.29",500,5.35,1691,NA
"1692",2020-11-11,"004980","성신양회","-",7070,"700","10.1","15,851","0.45",150,2.12,1692,NA
"1693",2020-11-11,"004985","성신양회우","-",19500,"-","-","-","-",200,1.03,1693,NA
"1694",2020-11-11,"004990","롯데지주","-",33000,"-","-","63,267","0.52",1100,3.33,1694,NA
"1695",2020-11-11,"00499K","롯데지주우","-",66300,"-","-","-","-",1150,1.73,1695,NA
"1696",2020-11-11,"005010","휴스틸","-",7130,"-","-","52,030","0.14",300,4.21,1696,NA
"1697",2020-11-11,"005030","부산주공","-",834,"-","-","709","1.18",0,0,1697,NA
"1698",2020-11-11,"005070","코스모신소재","-",14750,"-","-","5,026","2.93",0,0,1698,NA
"1699",2020-11-11,"005090","삼광글라스","-",38700,"-","-","56,341","0.69",1000,2.58,1699,NA
"1700",2020-11-11,"005110","한창","-",1170,"-","-","593","1.97",0,0,1700,NA
"1701",2020-11-11,"005180","빙그레","-",56700,"4,644","12.21","57,976","0.98",1450,2.56,1701,NA
"1702",2020-11-11,"005190","동성화학","-",15900,"2,517","6.32","21,972","0.72",600,3.77,1702,NA
"1703",2020-11-11,"005250","녹십자홀딩스","-",37000,"59","627.12","16,407","2.26",325,0.88,1703,NA
"1704",2020-11-11,"005257","녹십자홀딩스2우","-",169000,"-","-","-","-",325,0.19,1704,NA
"1705",2020-11-11,"005300","롯데칠성","-",90500,"-","-","138,233","0.65",2700,2.98,1705,NA
"1706",2020-11-11,"005305","롯데칠성우","-",58600,"-","-","-","-",2705,4.62,1706,NA
"1707",2020-11-11,"005320","국동","-",3925,"-","-","2,337","1.68",0,0,1707,NA
"1708",2020-11-11,"005360","모나미","-",6450,"-","-","3,873","1.67",70,1.09,1708,NA
"1709",2020-11-11,"005380","현대차","-",175500,"11,310","15.52","253,001","0.69",4000,2.28,1709,NA
